Date,Close,Rendement du mois,Rendement LP,Rendement DCA x mois,Durée,Mois DCA
,^GSPC,,,,,
2008-05-01,1400.38,0.0107,9641.6347,12590.4794,25 ans,48 mois
2008-06-01,1280.0,-0.086,8812.8168,11508.1718,25 ans,48 mois
2008-07-01,1267.38,-0.0099,8725.928,11394.7085,25 ans,48 mois
2008-08-01,1282.83,0.0122,8832.3011,11533.6153,25 ans,48 mois
2008-09-01,1166.36,-0.0908,8030.4038,10486.4618,25 ans,48 mois
2008-10-01,968.75,-0.1694,6669.8565,8709.798,25 ans,48 mois
2008-11-01,896.24,-0.0748,6170.6241,8057.878,25 ans,48 mois
2008-12-01,903.25,0.0078,6218.8881,8120.9033,25 ans,48 mois
2009-01-01,825.88,-0.0857,5686.1947,7425.2883,25 ans,48 mois
2009-02-01,735.09,-0.1099,5061.1045,6609.0174,25 ans,48 mois
2009-03-01,797.87,0.0854,5493.3454,7173.457,25 ans,48 mois
2009-04-01,872.81,0.0939,6009.3083,7847.2245,25 ans,48 mois
2009-05-01,919.14,0.0531,6328.2911,8263.7666,25 ans,48 mois
2009-06-01,919.32,0.0002,6329.5303,8265.3848,25 ans,48 mois
2009-07-01,987.48,0.0741,6798.8126,8878.1947,25 ans,48 mois
2009-08-01,1020.62,0.0336,7026.9821,9176.1486,25 ans,48 mois
2009-09-01,1057.08,0.0357,7278.0094,9503.9514,25 ans,48 mois
2009-10-01,1036.1899,-0.0198,7134.1814,9316.1343,25 ans,48 mois
2009-11-01,1095.63,0.0574,7543.427,9850.5456,25 ans,48 mois
2009-12-01,1115.1,0.0178,7677.478,10025.5954,25 ans,48 mois
2010-01-01,1073.87,-0.037,7393.609,9654.9066,25 ans,48 mois
2010-02-01,1104.49,0.0285,7604.4281,9930.2036,25 ans,48 mois
2010-03-01,1169.4301,0.0588,8051.5413,10514.064,25 ans,48 mois
2010-04-01,1186.6899,0.0148,8170.3758,10669.2435,25 ans,48 mois
2010-05-01,1089.41,-0.082,7500.6024,9794.6233,25 ans,48 mois
2010-06-01,1030.71,-0.0539,7096.4516,9266.8651,25 ans,48 mois
2010-07-01,1101.6,0.0688,7584.5303,9904.2201,25 ans,48 mois
2010-08-01,1049.33,-0.0474,7224.6505,9434.273,25 ans,48 mois
2010-09-01,1141.2,0.0876,7857.1767,10260.254,25 ans,48 mois
2010-10-01,1183.26,0.0369,8146.7607,10638.4058,25 ans,48 mois
2010-11-01,1180.55,-0.0023,8128.1026,10614.0412,25 ans,48 mois
2010-12-01,1257.64,0.0653,8658.868,11307.1386,25 ans,48 mois
2011-01-01,1286.12,0.0226,8854.9531,11563.1952,25 ans,48 mois
2011-02-01,1327.22,0.032,9137.9269,11932.7152,25 ans,48 mois
2011-03-01,1325.83,-0.001,9128.3567,11920.2179,25 ans,48 mois
2011-04-01,1363.61,0.0285,9388.4727,12259.8891,25 ans,48 mois
2011-05-01,1345.2,-0.0135,9261.7193,12094.3689,25 ans,48 mois
2011-06-01,1320.64,-0.0183,9092.6238,11873.5564,25 ans,48 mois
2011-07-01,1292.28,-0.0215,8897.365,11618.5786,25 ans,48 mois
2011-08-01,1218.89,-0.0568,8392.0738,10958.7466,25 ans,48 mois
2011-09-01,1131.42,-0.0718,7789.8419,10172.3252,25 ans,48 mois
2011-10-01,1253.3,0.1077,8628.9873,11268.119,25 ans,48 mois
2011-11-01,1246.96,-0.0051,8585.3357,11211.1168,25 ans,48 mois
2011-12-01,1257.6,0.0085,8658.5924,11306.7786,25 ans,48 mois
2012-01-01,1312.41,0.0436,9035.9603,11799.5626,25 ans,48 mois
2012-02-01,1365.6801,0.0406,9402.7251,12278.5005,25 ans,48 mois
2012-03-01,1408.47,0.0313,9697.3343,12663.2144,25 ans,48 mois
2012-04-01,1397.91,-0.0075,9624.6289,12568.2725,25 ans,48 mois
2012-05-01,1310.33,-0.0627,9021.639,11780.8611,25 ans,48 mois
2012-06-01,1362.16,0.0396,9378.4897,12246.8529,25 ans,48 mois
2012-07-01,1379.3199,0.0126,9496.6359,12401.1335,25 ans,48 mois
2012-08-01,1406.58,0.0198,9684.3215,12646.2217,25 ans,48 mois
2012-09-01,1440.67,0.0242,9919.0322,12952.7175,25 ans,48 mois
2012-10-01,1412.16,-0.0198,9722.7404,12696.3909,25 ans,48 mois
2012-11-01,1416.1801,0.0028,9750.4183,12732.5339,25 ans,48 mois
2012-12-01,1426.1899,0.0071,9819.3365,12822.5304,25 ans,48 mois
2013-01-01,1498.11,0.0504,10314.5069,13469.1462,25 ans,48 mois
2013-02-01,1514.6801,0.0111,10428.5921,13618.1237,25 ans,48 mois
2013-03-01,1569.1899,0.036,10803.8934,14108.2089,25 ans,48 mois
2013-04-01,1597.5699,0.0181,10999.2901,14363.3667,25 ans,48 mois
2013-05-01,1630.74,0.0208,11227.6663,14661.5906,25 ans,48 mois
2013-06-01,1606.28,-0.015,11059.2591,14441.677,25 ans,48 mois
2013-07-01,1685.73,0.0495,11606.2731,15155.9924,25 ans,48 mois
2013-08-01,1632.97,-0.0313,11243.0197,14681.6398,25 ans,48 mois
2013-09-01,1681.55,0.0297,11577.4942,15118.4116,25 ans,48 mois
2013-10-01,1756.54,0.0446,12093.8012,15792.6286,25 ans,48 mois
2013-11-01,1805.8101,0.028,12433.026,16235.6034,25 ans,48 mois
2013-12-01,1848.36,0.0236,12725.9828,16618.1596,25 ans,48 mois
2014-01-01,1782.59,-0.0356,12273.1553,16026.8372,25 ans,48 mois
2014-02-01,1859.45,0.0431,12802.3373,16717.8668,25 ans,48 mois
2014-03-01,1872.34,0.0069,12891.0853,16833.7578,25 ans,48 mois
2014-04-01,1883.95,0.0062,12971.0202,16938.1404,25 ans,48 mois
2014-05-01,1923.5699,0.021,13243.8043,17294.3542,25 ans,48 mois
2014-06-01,1960.23,0.0191,13496.2092,17623.9558,25 ans,48 mois
2014-07-01,1930.67,-0.0151,13292.6886,17358.1895,25 ans,48 mois
2014-08-01,2003.37,0.0377,13793.2287,18011.8173,25 ans,48 mois
2014-09-01,1972.29,-0.0155,13579.2428,17732.3849,25 ans,48 mois
2014-10-01,2018.05,0.0232,13894.3011,18143.8021,25 ans,48 mois
2014-11-01,2067.5601,0.0245,14235.1782,18588.9347,25 ans,48 mois
2014-12-01,2058.8999,-0.0042,14175.5529,18511.0733,25 ans,48 mois
2015-01-01,1994.99,-0.031,13735.5323,17936.4747,25 ans,48 mois
2015-02-01,2104.5,0.0549,14489.5101,18921.0528,25 ans,48 mois
2015-03-01,2067.8899,-0.0174,14237.4491,18591.9001,25 ans,48 mois
2015-04-01,2085.51,0.0085,14358.7638,18750.3184,25 ans,48 mois
2015-05-01,2107.3899,0.0105,14509.4071,18947.0351,25 ans,48 mois
2015-06-01,2063.1101,-0.021,14204.5402,18548.9262,25 ans,48 mois
2015-07-01,2103.8401,0.0197,14484.9666,18915.1197,25 ans,48 mois
2015-08-01,1972.1801,-0.0626,13578.4856,17731.396,25 ans,48 mois
2015-09-01,1920.03,-0.0264,13219.432,17262.5277,25 ans,48 mois
2015-10-01,2079.3601,0.083,14316.4217,18695.0261,25 ans,48 mois
2015-11-01,2080.4099,0.0005,14323.6496,18704.4646,25 ans,48 mois
2015-12-01,2043.9399,-0.0175,14072.5533,18376.5719,25 ans,48 mois
2016-01-01,1940.24,-0.0507,13358.5778,17444.2306,25 ans,48 mois
2016-02-01,1932.23,-0.0041,13303.4288,17372.2145,25 ans,48 mois
2016-03-01,2059.74,0.066,14181.3369,18518.6263,25 ans,48 mois
2016-04-01,2065.3,0.0027,14219.618,18568.6155,25 ans,48 mois
2016-05-01,2096.95,0.0153,14437.528,18853.1721,25 ans,48 mois
2016-06-01,2098.8601,0.0009,14450.6794,18870.3459,25 ans,48 mois
2016-07-01,2173.6001,0.0356,14965.2652,19542.3151,25 ans,48 mois
2016-08-01,2170.95,-0.0012,14947.0189,19518.4883,25 ans,48 mois
2016-09-01,2168.27,-0.0012,14928.5676,19494.3937,25 ans,48 mois
2016-10-01,2126.1499,-0.0194,14638.57,19115.7018,25 ans,48 mois
2016-11-01,2198.8101,0.0342,15138.8361,19768.9718,25 ans,48 mois
2016-12-01,2238.8301,0.0182,15414.3745,20128.7822,25 ans,48 mois
2017-01-01,2278.8701,0.0179,15690.0507,20488.7725,25 ans,48 mois
2017-02-01,2363.6399,0.0372,16273.6917,21250.9172,25 ans,48 mois
2017-03-01,2362.72,-0.0004,16267.358,21242.6464,25 ans,48 mois
2017-04-01,2384.2,0.0091,16415.248,21435.7677,25 ans,48 mois
2017-05-01,2411.8,0.0116,16605.275,21683.9135,25 ans,48 mois
2017-06-01,2423.4099,0.0048,16685.2091,21788.295,25 ans,48 mois
2017-07-01,2470.3,0.0193,17008.0483,22209.873,25 ans,48 mois
2017-08-01,2471.6499,0.0005,17017.342,22222.0092,25 ans,48 mois
2017-09-01,2519.3601,0.0193,17345.8274,22650.9601,25 ans,48 mois
2017-10-01,2575.26,0.0222,17730.699,23153.5427,25 ans,48 mois
2017-11-01,2647.5801,0.0281,18228.6236,23803.755,25 ans,48 mois
2017-12-01,2673.6101,0.0098,18407.8407,24037.7847,25 ans,48 mois
2018-01-01,2823.8101,0.0562,19441.9693,25388.1963,25 ans,48 mois
2018-02-01,2713.8301,-0.0389,18684.7557,24399.3928,25 ans,48 mois
2018-03-01,2640.8701,-0.0269,18182.4254,23743.4274,25 ans,48 mois
2018-04-01,2648.05,0.0027,18231.8594,23807.9804,25 ans,48 mois
2018-05-01,2705.27,0.0216,18625.8196,24322.4314,25 ans,48 mois
2018-06-01,2718.3701,0.0048,18716.014,24440.2112,25 ans,48 mois
2018-07-01,2816.29,0.036,19390.1939,25320.5856,25 ans,48 mois
2018-08-01,2901.52,0.0303,19977.0035,26086.8679,25 ans,48 mois
2018-09-01,2913.98,0.0043,20062.7904,26198.8924,25 ans,48 mois
2018-10-01,2711.74,-0.0694,18670.3655,24380.6013,25 ans,48 mois
2018-11-01,2760.1699,0.0179,19003.8062,24816.0232,25 ans,48 mois
2018-12-01,2506.8501,-0.0918,17259.6959,22538.4856,25 ans,48 mois
2019-01-01,2704.1001,0.0787,18617.7647,24311.9129,25 ans,48 mois
2019-02-01,2784.49,0.0297,19171.2502,25034.6791,25 ans,48 mois
2019-03-01,2834.3999,0.0179,19514.8806,25483.4071,25 ans,48 mois
2019-04-01,2945.8301,0.0393,20282.0788,26485.2489,25 ans,48 mois
2019-05-01,2752.0601,-0.0658,18947.9697,24743.1094,25 ans,48 mois
2019-06-01,2941.76,0.0689,20254.0563,26448.6559,25 ans,48 mois
2019-07-01,2980.3799,0.0131,20519.9546,26795.8779,25 ans,48 mois
2019-08-01,2926.46,-0.0181,20148.7153,26311.0969,25 ans,48 mois
2019-09-01,2976.74,0.0172,20494.8939,26763.1525,25 ans,48 mois
2019-10-01,3037.5601,0.0204,20913.6409,27309.9711,25 ans,48 mois
2019-11-01,3140.98,0.034,21625.6884,28239.7947,25 ans,48 mois
2019-12-01,3230.78,0.0286,22243.9629,29047.1654,25 ans,48 mois
2020-01-01,3225.52,-0.0016,22207.7477,28999.8739,25 ans,48 mois
2020-02-01,2954.22,-0.0841,20339.8433,26560.6805,25 ans,48 mois
2020-03-01,2584.5901,-0.1251,17794.9367,23237.4272,25 ans,48 mois
2020-04-01,2912.4299,0.1268,20052.1183,26184.9563,25 ans,48 mois
2020-05-01,3044.3101,0.0453,20960.1147,27370.6587,25 ans,48 mois
2020-06-01,3100.29,0.0184,21345.5376,27873.9613,25 ans,48 mois
2020-07-01,3271.1201,0.0551,22521.705,29409.8534,25 ans,48 mois
2020-08-01,3500.3101,0.0701,24099.6807,31470.4449,25 ans,48 mois
2020-09-01,3363.0,-0.0392,23154.2992,30235.9233,25 ans,48 mois
2020-10-01,3269.96,-0.0277,22513.7173,29399.4227,25 ans,48 mois
2020-11-01,3621.6299,0.1075,24934.9693,32561.2023,25 ans,48 mois
2020-12-01,3756.0701,0.0371,25860.5918,33769.9216,25 ans,48 mois
2021-01-01,3714.24,-0.0111,25572.5911,33393.8375,25 ans,48 mois
2021-02-01,3811.1499,0.0261,26239.8171,34265.1311,25 ans,48 mois
2021-03-01,3972.8899,0.0424,27353.3991,35719.2965,25 ans,48 mois
2021-04-01,4181.1699,0.0524,28787.4098,37591.892,25 ans,48 mois
2021-05-01,4204.1099,0.0055,28945.3516,37798.1395,25 ans,48 mois
2021-06-01,4297.5,0.0222,29588.344,38637.7878,25 ans,48 mois
2021-07-01,4395.2598,0.0227,30261.4212,39516.7223,25 ans,48 mois
2021-08-01,4522.6802,0.029,31138.7124,40662.3285,25 ans,48 mois
2021-09-01,4307.54,-0.0476,29657.4698,38728.0553,25 ans,48 mois
2021-10-01,4605.3799,0.0691,31708.101,41405.8617,25 ans,48 mois
2021-11-01,4567.0,-0.0083,31443.855,41060.7974,25 ans,48 mois
2021-12-01,4766.1802,0.0436,32815.2131,42851.5784,25 ans,48 mois
2022-01-01,4515.5498,-0.0526,31089.6197,40598.2211,25 ans,48 mois
2022-02-01,4373.9399,-0.0314,30114.634,39325.0409,25 ans,48 mois
2022-03-01,4530.4102,0.0358,31191.9334,40731.8269,25 ans,48 mois
2022-04-01,4131.9302,-0.088,28448.3935,37149.1893,25 ans,48 mois
2022-05-01,4132.1499,0.0001,28449.9064,37151.1649,25 ans,48 mois
2022-06-01,3785.3799,-0.0839,26062.3902,34033.4391,25 ans,48 mois
2022-07-01,4130.29,0.0911,28437.1012,37134.4433,25 ans,48 mois
2022-08-01,3955.0,-0.0424,27230.227,35558.4527,25 ans,48 mois
2022-09-01,3585.6201,-0.0934,24687.0416,32237.4471,25 ans,48 mois
2022-10-01,3871.98,0.0799,26658.633,34812.0397,25 ans,48 mois
2022-11-01,4080.1101,0.0538,28091.6117,36683.2876,25 ans,48 mois
2022-12-01,3839.5,-0.059,26435.0079,34520.02,25 ans,48 mois
2023-01-01,4076.6001,0.0618,28067.4452,36651.7299,25 ans,48 mois
2023-02-01,3970.1499,-0.0261,27334.5342,35694.6619,25 ans,48 mois
2023-03-01,4109.3101,0.0351,28292.6537,36945.8173,25 ans,48 mois
2023-04-01,4169.48,0.0146,28706.9244,37486.7906,25 ans,48 mois
2023-05-01,4179.8301,0.0025,28778.185,37579.8458,25 ans,48 mois
2023-06-01,4450.3799,0.0647,30640.924,40012.294,25 ans,48 mois
2023-07-01,4588.96,0.0311,31595.0496,41258.2341,25 ans,48 mois
2023-08-01,4507.6602,-0.0177,31035.2994,40527.2871,25 ans,48 mois
2023-09-01,4288.0498,-0.0487,29523.2792,38552.8233,25 ans,48 mois
2023-10-01,4193.7998,-0.022,28874.3667,37705.4443,25 ans,48 mois
2023-11-01,4567.7998,0.0892,31449.3617,41067.9882,25 ans,48 mois
2023-12-01,4769.8301,0.0442,32840.3427,42884.3938,25 ans,48 mois
2024-01-01,4845.6499,0.0159,33362.3632,43566.0716,25 ans,48 mois
2024-02-01,5096.27,0.0517,35087.886,45819.3367,25 ans,48 mois
2024-03-01,5254.3501,0.031,36176.2694,47240.5966,25 ans,48 mois
2024-04-01,5035.6899,-0.0416,34670.7914,45274.6758,25 ans,48 mois
2024-05-01,5277.5098,0.048,36335.7241,47448.8196,25 ans,48 mois
2024-06-01,5460.48,0.0347,37595.4764,49093.8608,25 ans,48 mois
2024-07-01,5522.2998,0.0113,38021.1067,49649.6679,25 ans,48 mois
2024-08-01,5648.3999,0.0228,38889.3075,50783.4035,25 ans,48 mois
2024-09-01,5762.48,0.0202,39674.7504,51809.07,25 ans,48 mois
2024-10-01,5705.4502,-0.0099,39282.0995,51296.329,25 ans,48 mois
2024-11-01,6032.3799,0.0573,41533.0147,54235.6751,25 ans,48 mois
2024-12-01,5881.6299,-0.025,40495.099,52880.3181,25 ans,48 mois
2025-01-01,6040.5298,0.027,41589.1269,54308.9489,25 ans,48 mois
2025-02-01,5954.5,-0.0142,40996.8107,53535.4758,25 ans,48 mois
2025-03-01,5611.8501,-0.0575,38637.6616,50454.793,25 ans,48 mois
2025-04-01,5363.3599,-0.0443,36926.8031,48220.6772,25 ans,48 mois
2005-05-01,1191.5,0.03,10299.5205,214.5733,20 ans,48 mois
2005-06-01,1191.33,-0.0001,10298.0506,422.8769,20 ans,48 mois
2005-07-01,1234.1801,0.036,10668.4538,638.7037,20 ans,48 mois
2005-08-01,1220.33,-0.0112,10548.7313,844.6991,20 ans,48 mois
2005-09-01,1228.8101,0.0069,10622.0347,1054.4801,20 ans,48 mois
2005-10-01,1207.01,-0.0177,10433.5915,1259.1174,20 ans,48 mois
2005-11-01,1249.48,0.0352,10800.7089,1474.7812,20 ans,48 mois
2005-12-01,1248.29,-0.001,10790.4228,1682.9161,20 ans,48 mois
2006-01-01,1280.08,0.0255,11065.2201,1896.5551,20 ans,48 mois
2006-02-01,1280.66,0.0005,11070.2344,2104.9828,20 ans,48 mois
2006-03-01,1294.87,0.0111,11193.0676,2315.6278,20 ans,48 mois
2006-04-01,1310.61,0.0122,11329.1266,2526.4935,20 ans,48 mois
2006-05-01,1270.09,-0.0309,10978.865,2728.3858,20 ans,48 mois
2006-06-01,1270.2,0.0001,10979.8157,2936.7372,20 ans,48 mois
2006-07-01,1276.66,0.0051,11035.6577,3146.1301,20 ans,48 mois
2006-08-01,1303.8199,0.0213,11270.4324,3358.8956,20 ans,48 mois
2006-09-01,1335.85,0.0246,11547.3052,3572.3469,20 ans,48 mois
2006-10-01,1377.9399,0.0315,11911.1377,3787.2444,20 ans,48 mois
2006-11-01,1400.63,0.0165,12107.2744,3999.0083,20 ans,48 mois
2006-12-01,1418.3,0.0126,12260.0171,4209.9699,20 ans,48 mois
2007-01-01,1438.24,0.0141,12432.3812,4421.2322,20 ans,48 mois
2007-02-01,1406.8199,-0.0218,12160.7812,4625.0142,20 ans,48 mois
2007-03-01,1420.86,0.01,12282.1456,4835.4267,20 ans,48 mois
2007-04-01,1482.37,0.0433,12813.8482,5052.7789,20 ans,48 mois
2007-05-01,1530.62,0.0325,13230.9291,5267.8934,20 ans,48 mois
2007-06-01,1503.35,-0.0178,12995.2026,5472.515,20 ans,48 mois
2007-07-01,1455.27,-0.032,12579.5916,5674.1854,20 ans,48 mois
2007-08-01,1473.99,0.0129,12741.41,5885.1987,20 ans,48 mois
2007-09-01,1526.75,0.0358,13197.4762,6100.9891,20 ans,48 mois
2007-10-01,1549.38,0.0148,13393.0936,6312.4104,20 ans,48 mois
2007-11-01,1481.14,-0.044,12803.216,6511.568,20 ans,48 mois
2007-12-01,1468.36,-0.0086,12692.7434,6718.1037,20 ans,48 mois
2008-01-01,1378.55,-0.0612,11916.4116,6913.6947,20 ans,48 mois
2008-02-01,1330.63,-0.0348,11502.1829,7114.7861,20 ans,48 mois
2008-03-01,1322.7,-0.006,11433.6343,7321.8779,20 ans,48 mois
2008-04-01,1385.59,0.0475,11977.2658,7540.1168,20 ans,48 mois
2008-05-01,1400.38,0.0107,12105.1133,7750.6739,20 ans,48 mois
2008-06-01,1280.0,-0.086,11064.5289,7941.0984,20 ans,48 mois
2008-07-01,1267.38,-0.0099,10955.4396,8147.3777,20 ans,48 mois
2008-08-01,1282.83,0.0122,11088.9915,8358.2507,20 ans,48 mois
2008-09-01,1166.36,-0.0908,10082.2061,8547.6691,20 ans,48 mois
2008-10-01,968.75,-0.1694,8374.0331,8720.7057,20 ans,48 mois
2008-11-01,896.24,-0.0748,7747.2448,8913.4455,20 ans,48 mois
2008-12-01,903.25,0.0078,7807.8404,9123.4083,20 ans,48 mois
2009-01-01,825.88,-0.0857,7139.0416,9313.8964,20 ans,48 mois
2009-02-01,735.09,-0.1099,6354.2382,9499.3274,20 ans,48 mois
2009-03-01,797.87,0.0854,6896.9185,9725.4533,20 ans,48 mois
2009-04-01,872.81,0.0939,7544.7121,9953.3543,20 ans,48 mois
2009-05-01,919.14,0.0531,7945.1963,10481.6928,20 ans,48 mois
2009-06-01,919.32,0.0002,7946.7522,10483.7454,20 ans,48 mois
2009-07-01,987.48,0.0741,8535.9381,11261.0284,20 ans,48 mois
2009-08-01,1020.62,0.0336,8822.4058,11638.9506,20 ans,48 mois
2009-09-01,1057.08,0.0357,9137.5717,12054.7329,20 ans,48 mois
2009-10-01,1036.1899,-0.0198,8956.995,11816.5072,20 ans,48 mois
2009-11-01,1095.63,0.0574,9470.8046,12494.3501,20 ans,48 mois
2009-12-01,1115.1,0.0178,9639.1062,12716.3818,20 ans,48 mois
2010-01-01,1073.87,-0.037,9282.7075,12246.2032,20 ans,48 mois
2010-02-01,1104.49,0.0285,9547.3917,12595.3876,20 ans,48 mois
2010-03-01,1169.4301,0.0588,10108.7442,13335.9514,20 ans,48 mois
2010-04-01,1186.6899,0.0148,10257.9415,13532.7798,20 ans,48 mois
2010-05-01,1089.41,-0.082,9417.0381,12423.4188,20 ans,48 mois
2010-06-01,1030.71,-0.0539,8909.6251,11754.0146,20 ans,48 mois
2010-07-01,1101.6,0.0688,9522.41,12562.4305,20 ans,48 mois
2010-08-01,1049.33,-0.0474,9070.5794,11966.3534,20 ans,48 mois
2010-09-01,1141.2,0.0876,9864.7186,13014.0208,20 ans,48 mois
2010-10-01,1183.26,0.0369,10228.2926,13493.6655,20 ans,48 mois
2010-11-01,1180.55,-0.0023,10204.8673,13462.7616,20 ans,48 mois
2010-12-01,1257.64,0.0653,10871.2455,14341.8805,20 ans,48 mois
2011-01-01,1286.12,0.0226,11117.4311,14666.6606,20 ans,48 mois
2011-02-01,1327.22,0.032,11472.706,15135.3567,20 ans,48 mois
2011-03-01,1325.83,-0.001,11460.6905,15119.5053,20 ans,48 mois
2011-04-01,1363.61,0.0285,11787.2673,15550.3413,20 ans,48 mois
2011-05-01,1345.2,-0.0135,11628.1279,15340.3969,20 ans,48 mois
2011-06-01,1320.64,-0.0183,11415.8278,15060.3202,20 ans,48 mois
2011-07-01,1292.28,-0.0215,11170.6795,14736.9085,20 ans,48 mois
2011-08-01,1218.89,-0.0568,10536.2842,13899.9831,20 ans,48 mois
2011-09-01,1131.42,-0.0718,9780.1795,12902.4927,20 ans,48 mois
2011-10-01,1253.3,0.1077,10833.7302,14292.3884,20 ans,48 mois
2011-11-01,1246.96,-0.0051,10778.9254,14220.0873,20 ans,48 mois
2011-12-01,1257.6,0.0085,10870.8994,14341.4239,20 ans,48 mois
2012-01-01,1312.41,0.0436,11344.6865,14966.4671,20 ans,48 mois
2012-02-01,1365.6801,0.0406,11805.1613,15573.948,20 ans,48 mois
2012-03-01,1408.47,0.0313,12175.0443,16061.9158,20 ans,48 mois
2012-04-01,1397.91,-0.0075,12083.7625,15941.4924,20 ans,48 mois
2012-05-01,1310.33,-0.0627,11326.706,14942.7463,20 ans,48 mois
2012-06-01,1362.16,0.0396,11774.7337,15533.8064,20 ans,48 mois
2012-07-01,1379.3199,0.0126,11923.0667,15729.4946,20 ans,48 mois
2012-08-01,1406.58,0.0198,12158.7067,16040.3625,20 ans,48 mois
2012-09-01,1440.67,0.0242,12453.387,16429.1192,20 ans,48 mois
2012-10-01,1412.16,-0.0198,12206.9418,16103.9966,20 ans,48 mois
2012-11-01,1416.1801,0.0028,12241.6915,16149.8401,20 ans,48 mois
2012-12-01,1426.1899,0.0071,12328.2186,16263.9909,20 ans,48 mois
2013-01-01,1498.11,0.0504,12949.9072,17084.153,20 ans,48 mois
2013-02-01,1514.6801,0.0111,13093.1416,17273.1148,20 ans,48 mois
2013-03-01,1569.1899,0.036,13564.334,17894.7349,20 ans,48 mois
2013-04-01,1597.5699,0.0181,13809.6554,18218.3749,20 ans,48 mois
2013-05-01,1630.74,0.0208,14096.3826,18596.6396,20 ans,48 mois
2013-06-01,1606.28,-0.015,13884.9467,18317.703,20 ans,48 mois
2013-07-01,1685.73,0.0495,14571.7251,19223.7347,20 ans,48 mois
2013-08-01,1632.97,-0.0313,14115.6589,18622.0699,20 ans,48 mois
2013-09-01,1681.55,0.0297,14535.5931,19176.0676,20 ans,48 mois
2013-10-01,1756.54,0.0446,15183.8188,20031.2387,20 ans,48 mois
2013-11-01,1805.8101,0.028,15609.7169,20593.1044,20 ans,48 mois
2013-12-01,1848.36,0.0236,15977.5254,21078.3354,20 ans,48 mois
2014-01-01,1782.59,-0.0356,15408.9986,20328.307,20 ans,48 mois
2014-02-01,1859.45,0.0431,16073.3889,21204.8032,20 ans,48 mois
2014-03-01,1872.34,0.0069,16184.8123,21351.7984,20 ans,48 mois
2014-04-01,1883.95,0.0062,16285.1709,21484.1964,20 ans,48 mois
2014-05-01,1923.5699,0.021,16627.6526,21936.0151,20 ans,48 mois
2014-06-01,1960.23,0.0191,16944.5479,22354.079,20 ans,48 mois
2014-07-01,1930.67,-0.0151,16689.027,22016.9832,20 ans,48 mois
2014-08-01,2003.37,0.0377,17317.4572,22846.0392,20 ans,48 mois
2014-09-01,1972.29,-0.0155,17048.797,22491.6095,20 ans,48 mois
2014-10-01,2018.05,0.0232,17444.354,23013.4477,20 ans,48 mois
2014-11-01,2067.5601,0.0245,17872.3266,23578.0502,20 ans,48 mois
2014-12-01,2058.8999,-0.0042,17797.4668,23479.2914,20 ans,48 mois
2015-01-01,1994.99,-0.031,17245.0191,22750.4753,20 ans,48 mois
2015-02-01,2104.5,0.0549,18191.6415,23999.306,20 ans,48 mois
2015-03-01,2067.8899,-0.0174,17875.1777,23581.8115,20 ans,48 mois
2015-04-01,2085.51,0.0085,18027.4889,23782.7479,20 ans,48 mois
2015-05-01,2107.3899,0.0105,18216.6222,24032.2618,20 ans,48 mois
2015-06-01,2063.1101,-0.021,17833.8605,23527.3038,20 ans,48 mois
2015-07-01,2103.8401,0.0197,18185.9371,23991.7805,20 ans,48 mois
2015-08-01,1972.1801,-0.0626,17047.8463,22490.3553,20 ans,48 mois
2015-09-01,1920.03,-0.0264,16597.0529,21895.6466,20 ans,48 mois
2015-10-01,2079.3601,0.083,17974.3281,23712.6156,20 ans,48 mois
2015-11-01,2080.4099,0.0005,17983.4028,23724.5874,20 ans,48 mois
2015-12-01,2043.9399,-0.0175,17668.1504,23308.691,20 ans,48 mois
2016-01-01,1940.24,-0.0507,16771.7511,22126.117,20 ans,48 mois
2016-02-01,1932.23,-0.0041,16702.5113,22034.7724,20 ans,48 mois
2016-03-01,2059.74,0.066,17804.7286,23488.8716,20 ans,48 mois
2016-04-01,2065.3,0.0027,17852.7907,23552.2774,20 ans,48 mois
2016-05-01,2096.95,0.0153,18126.3776,23913.2067,20 ans,48 mois
2016-06-01,2098.8601,0.0009,18142.8893,23934.9898,20 ans,48 mois
2016-07-01,2173.6001,0.0356,18788.954,24787.31,20 ans,48 mois
2016-08-01,2170.95,-0.0012,18766.0457,24757.0883,20 ans,48 mois
2016-09-01,2168.27,-0.0012,18742.8799,24726.5268,20 ans,48 mois
2016-10-01,2126.1499,-0.0194,18378.7868,24246.1973,20 ans,48 mois
2016-11-01,2198.8101,0.0342,19006.873,25074.7995,20 ans,48 mois
2016-12-01,2238.8301,0.0182,19352.8126,25531.1799,20 ans,48 mois
2017-01-01,2278.8701,0.0179,19698.9252,25987.7887,20 ans,48 mois
2017-02-01,2363.6399,0.0372,20431.689,26954.4866,20 ans,48 mois
2017-03-01,2362.72,-0.0004,20423.737,26943.996,20 ans,48 mois
2017-04-01,2384.2,0.0091,20609.4135,27188.9495,20 ans,48 mois
2017-05-01,2411.8,0.0116,20847.9933,27503.6956,20 ans,48 mois
2017-06-01,2423.4099,0.0048,20948.3508,27636.0922,20 ans,48 mois
2017-07-01,2470.3,0.0193,21353.6768,28170.8182,20 ans,48 mois
2017-08-01,2471.6499,0.0005,21365.3452,28186.2116,20 ans,48 mois
2017-09-01,2519.3601,0.0193,21777.76,28730.2895,20 ans,48 mois
2017-10-01,2575.26,0.0222,22260.9678,29367.761,20 ans,48 mois
